2012-01-01	09:21	Mesa	Garden	99.81	Cash
2012-01-01	09:21	Fremont	Consumer Electronics	470.16	Visa
2012-01-01	09:21	Irving	Sporting Goods	496.73	Amex
2012-01-01	09:21	Buffalo	Cameras	292.38	Discover
2012-01-01	09:22	Oklahoma City	Children's Clothing	166.08	MasterCard
2012-01-01	09:22	Boise	Pet Supplies	199.71	Cash
2012-01-01	09:22	Orlando	Toys	17.59	MasterCard
2012-01-01	09:22	Newark	Pet Supplies	467.11	Visa
2012-01-01	09:22	Hialeah	Consumer Electronics	395.99	Discover
2012-01-01	09:22	Greensboro	Computers	261.16	Visa
2012-01-01	09:22	Fort Worth	Computers	100.38	MasterCard
2012-01-01	09:22	San Jose	CDs	250.46	Cash
2012-01-01	09:22	Sacramento	Books	259.03	Visa
2012-01-01	09:22	Aurora	Garden	256.25	Visa
2012-01-01	09:22	Saint Paul	Crafts	342.35	Visa
2012-01-01	09:22	Richmond	Pet Supplies	367.76	Discover
2012-01-01	09:22	Glendale	Toys	81.91	Visa
2012-01-01	09:22	Chula Vista	Sporting Goods	93.74	Amex
2012-01-01	09:22	Los Angeles	DVDs	380.67	MasterCard
2012-01-01	09:22	Richmond	Cameras	46.48	Amex
2012-01-01	09:22	Pittsburgh	Baby	141.26	Cash
2012-01-01	09:22	Wichita	Cameras	326.65	Cash
2012-01-01	09:22	Toledo	Video Games	324.14	Discover
2012-01-01	09:22	Tucson	DVDs	450.33	MasterCard
2012-01-01	09:23	Portland	Sporting Goods	182	Visa
2012-01-01	09:23	Dallas	Baby	434.94	Amex
2012-01-01	09:23	Glendale	CDs	445.5	Discover
2012-01-01	09:23	Austin	Cameras	113.26	MasterCard
2012-01-01	09:23	Newark	Sporting Goods	371.88	Cash
2012-01-01	09:23	Tucson	Men's Clothing	28.91	Discover
2012-01-01	09:23	Denver	Health and Beauty	242.29	Discover
2012-01-01	09:23	Colorado Springs	Health and Beauty	453.16	Discover
2012-01-01	09:23	Seattle	Men's Clothing	442.41	Discover
2012-01-01	09:23	Winston–Salem	Crafts	170.06	Visa
2012-01-01	09:23	Phoenix	Cameras	129.06	Amex
2012-01-01	09:23	St. Petersburg	Consumer Electronics	47.37	Cash
2012-01-01	09:23	Baton Rouge	Garden	387.9	Cash
2012-01-01	09:23	Irvine	Cameras	152.86	Amex
2012-01-01	09:23	Oklahoma City	Computers	478.32	Discover
2012-01-01	09:23	Chicago	Men's Clothing	95.59	Discover
2012-01-01	09:23	Boston	Pet Supplies	321.06	Amex
2012-01-01	09:23	Greensboro	Children's Clothing	279.54	Amex
2012-01-01	09:23	Minneapolis	CDs	205.79	Cash
2012-01-01	09:24	Corpus Christi	Crafts	254.39	Cash
2012-01-01	09:24	Garland	CDs	206.06	Amex
2012-01-01	09:24	San Jose	DVDs	204.88	Visa
2012-01-01	09:24	St. Petersburg	Sporting Goods	359.82	Discover
2012-01-01	09:24	Portland	Garden	262.5	Discover
......
